id,text
406215,"question : how is the service? 
 answer : good 
 context : it's the bees knee's man! \n\nwe ducked into this spot on a rainy day for lunch and i'm so glad we did. my husband and i were sat right in front of the window and watch the cars splash by. i was going to order a red stripe (yes! they have red stripe) and the bartender suggested longboard which they have on tap. this malty beer was a joy to drink, so refreshing, it hit the spot. for lunch i had the hula's island cobb, very delicious. i was skeptical about the spam but it ended up being a great substitute for bacon. my only gripe is the chicken was described as \""marinated\"" on the menu which sold me on the salad but when i had it the meat was plain. my hubs had the luau pork sandwich and it's truly heaven on a bun, served with yummy sweet potato fries. both meals were large portions and we finished every bite. \n\nwe had a really good time at hula's, great service, delish food & beer. we will be going back fo sho! oh, and i should also mention that the silverware is now wrapped in cloth napkins. if i would have read these reviews before my visit amy's \""fork door holder\"" story would have kept me away. 
"
521889,"question : how is the service? 
 answer : fine 
 context : cheap, smokey, loud.\n\ngood beer selection, a few pool tables, and tons of tvs.\n\nthe young college crowd likes to get wasted here.\n\nit can be a fun place. 
"
534253,"question : how is the service? 
 answer : bad 
 context : i wouldn't go out of my way to go here again.  the food was \""eh\"" and i noticed almost everything was served in a bowl, so for example my burger was sitting on top of my already mushy fries.  my drink order was wrong and nobody came around again to find out if everything was ok with our food/drink, so that was that.  my sister went another time with her husband and she said they messed up her meal too.  the biggest thing i noticed was that there were literally only teenagers working there, so that probably plays a big role in the lackluster service.  my office chair was filthy when i went to sit down, so i tried to switch it with the one next to it, but it was dirty too.  if it wasn't for the great movie we saw (lawless!) then i would have really been bummed about the whole experience.  next time i'd rather just eat somewhere that i know the food/service is good, and go see a traditional movie. 
"
320241,"question : how is the service? 
 answer : good 
 context : surprisingly good, as i am not a fan of indian food. the service was good, and attentive. i asked for and received a sample tasting of the featured masala sauce.  we both enjoyed our meals.  but they do need to get rid of the \""guys\"" thing. 
"
143693,"question : how is the service? 
 answer : good 
 context : when you want something quick on this side of town, chinese, and reasonable, this is the place to go- been going to this one for years. i usually get the bowl with half white rice and half vegetables, with either the beef and broccoli or the mushroom chicken. i don't finish it, i save half for later. my husband gets the two item with half fried rice, half chow mein- beef & broccoli and orange chicken. sometimes he gets the pork but only if it's lean. sometimes, we each get an eggroll (when you complete the receipt survey within 2 days, this could be free). fortune cookies come with your meals.\n\nuniform design for this fast food chain restaurant. most of these restaurants are decorated the same: panda prints, red paint, tables/chairs, bar type tables/chairs. free refills on sodas. bathroom in one corner. open kitchen- cut veggies in clear bins kept in the refrigerator- i love that, though sometimes the veggies are pretty chunky. most of the food trays were full. there were three people working. this is a fairly busy but clean location that shares the parking lot with mcdonald's. it wasn't as busy yesterday but then again, we got there past 1 pm though. several strip malls in the area and close to the boulevard mall- convenient location. 
"
424342,"question : how is the service? 
 answer : awful 
 context : i'm not sure why people review this place so highly. maybe it's conveniently located to them? otherwise, the food is poor quality and very....very much overpriced. selection is scarce. service is awful. walk a few blocks and take in one of the many gems of the strip. but this is not one. 
"
356090,"question : how is the service? 
 answer : fine 
 context : late nights here, but not in the ice room.\n\nafter wandering the strip and partying up at a wedding minus five ended up being the late night place at the mandalay that we would all end up at. \n\nwhile the drinks were good, and the service was spectacular they almost scammed us for 5 extra shots (at $10/shot).  my friend paid for them upfront, and then they showed up on the tab! we're drunk...but that not that drunk....that was so not cool.  i'd like to think this was an honest mistake....but i have to point this out. \n\nif i hadn't been hanging out with a bunch of hawaiians, i think i would hung out in the ice bar.  maybe next time i'm at the mandalay. 
"
528351,"question : how is the service? 
 answer : good 
 context : oh .... my.....god!  5 r cha  thai bistro is a wonderful alternative to mexican food in the mesa area.  i loved everything about this place: (1) the food: (2) the staff: (3) the ambiance: (4) the parking; (5) the location: and (6) the incredible warm and welcoming service.  the menu has a great selection of dishes.  there is the typical curry, but there is the crispy, fresh green papaya salad.  the penang curry is rich, and the spice level of this dish is your choice.  the delicious green tea ice cream with roti is also great.  i think some of these dishes have a malay/thai fusion and that is a great idea.  i love this place!!!! 
"
366832,"question : how is the service? 
 answer : excellent 
 context : i'm a wedding photographer and i photographed a wedding here last year for one of my girlfriends best friends.  because my girlfriends was one of the brides maids we also stayed at the vanlandingham estate.\n\nwe loved it! the house and the property are romantic and charming. i also loved photographing in their gardens and by their little pond. our room had everything from a wonderful shower to a roaring fireplace.  the estate was a great place to photograph a wedding and a wonderful place to stay. 
"
382895,"question : how is the service? 
 answer : awful 
 context : if i could give them a zero, i would. \n\nmy group of 6 had reservations, and they still took an hour to seat us.  we were early and checked in multiple times.  when we got seated, there were plenty of tables......so what was the problem? \n\ni guess we got seated at a weird time because we couldn't order from the lunch menu because it was \""brunch\"" still, even though \""lunch\"" started 10 min later?  whatever.  \n\nthe service was soooooooooooo slow -- it wasn't even busy.  the waiters were rude.  the food was not worth the wait or price.  the frozen hot chocolate tasted watered down, so i don't get why people rave about it.  \n\nif you want food, go elsewhere.  if you want desserts, order from the takeout/to-go window i guess.  if you want nice ambiance or something, it's not here.  walk the strip.  \n\ni left definitely not tummy stuffed. 
"
316770,"question : how is the service? 
 answer : awful 
 context : we went today, june 22, 2014 which is a sunday at 1:00pm. we expected it to be busy at this time on a sunday but it was pretty bare. \n\nthe hostesses didn't seem to know what they were doing. one of them sat my family (my husband and our 4 year old son) at a table and then we never heard from anybody again. 15 minutes and not one person came to our table despite a couple (literally only two) servers looking our way and then walking away. we decided it wasn't worth it anymore and left. on our way out, we saw the manager up front with the hostesses and he didn't seem like he was doing much. funny that he was up front with nobody to seat and not walking around in an almost empty restaurant to make sure that the tables that were there were being taken care of. \n\nthe hostesses and the manager said, \""thanks for coming in!\"" without looking up at as. i glanced at all of them with a confused look and finally the girl that sat us looked right at me with an expression that said, \""wait. i sat them just 15 minutes ago...???\""  \n\nthey need to get a better system going. maybe have the hostess tell the servers that they have people seated. or maybe have the manager manage it all. either way, i don't know what the food tastes like because we never got there. 
"
39887,"question : how is the service? 
 answer : awful 
 context : it's no wonder why olive garden and company are declining.   we sat at the bar and didn't get any service for over 10 minutes.   open boxes, dirty dishes, empty cups lined the bar like a college kitchen.   not a good experience we ended up walking out and ate at abuelos next door. 
"
43236,"question : how is the service? 
 answer : good 
 context : this is a solid location.  restaurant was clean, service was good, and the sandwich was tasty. 
"
449990,"question : how is the service? 
 answer : bad 
 context : not sure why everyone is crazy about this place. chicken fingers tasted ordinary for me, sauce is forgettable, fries are soggy, and coleslaw is like the one in the supermarket. the only one i liked is the toasted bread. \nthough the store and location is great and neat. 
"
41666,"question : how is the service? 
 answer : bad 
 context : the map picture for this one is incorrect.  this location is actually at alma school and germann, in the fry's plaza.  i'll give a place 3 strikes before i say something heavily negative, and this is it for this joint.  one employee, jim, has ruined it for me.  i don't know if he's just an old school chauvinist, or if he's deeply insecure and mean-spirited, but he's waited on me 3 times.  every time condescending and rude.  and the last time i was so irritated, i just wanted to get out of there and when i got to the car i realized he didn't give me my change.  it was only a nickel, so no big deal.  i hope he can use that towards a customer service class.  \n\nif he's not there, it's fine and i like all the services that the ups store offers.  i used to travel all over the country for a company who has a corporate account with them and i would always get a+ service no matter where i went.  in the future i will use a different location. 
"
366749,"question : how is the service? 
 answer : good 
 context : despite the location in south scottsdale, avalon is just a really classy place that has a lot to offer. the dining experience is fabulous. the food is delicious. the atmosphere is top-notch. the music is transcendent - very hypnotic. the vibe is cool. the decor is first-class, upscale ny/laish. the service is more than decent. they have brunch on weekends, live music and cooking classes. i highly recommend avalon. it is worth checking out. say hello to dominick. thinking about a company party or group celebration. this is the spot. 
"
425079,"question : how is the service? 
 answer : excellent 
 context : we came to this tapas and wine bar after having visited there on the tour de food uptown.  we shared rabbit pot pie that was succulent and flavorful.  there was a sweetness to the dish that was intriguing.  the vegetables retained some texture and added a pleasing crunch.  our next dish was lamb bahn mi sliders.  these were outstanding on crisp toasted bread, soft on the inside.  flavorful toppings made it very tasty. the crab cakes allowed the crab to be the star, but added enough garnish to make it unique.  finally we shared the red neck wedding cake which was outstanding.  the spicy nuts made the dish very interesting instead of just a good chocolate care with cheerwine(!) icing.  they are not afraid to go bold in this restaurant and it succeeds.  i hope they get more business so that they stay around! 
"
462570,"question : how is the service? 
 answer : fine 
 context : this is a good place to grab a quick slice after making the old town bar rounds. i don't think i'd ever go out of my way to eat here, but it sure hits the spot when you've got a good buzz - location, location, location. 
"
459224,"question : how is the service? 
 answer : awful 
 context : just to let you know, the owner of the restaurant contacted me after she read my review and told me i complain too much. 
"
122818,"question : how is the service? 
 answer : awful 
 context : don't waste your time! they charge outlandish fees! they told us that if we brought our paychecks in to get verified then they could deposit it same day instead of having to wait. guess what?!? they can't do that and you have to wait four days! i have used credit unions all over the us and never heard of anything as stupid as this credit union. we will definitely never be back!\n\nthey talked us into staying last time but this is it! we are done here! 
"
42519,"question : how is the service? 
 answer : fine 
 context : houston's has great food, generous drinks (glass wine list need desperate help though), and stuck up waiters.  it is that simple. \nfrench dip   =5 stars\nspinach dip = 5 stars \nribs             =5 stars\nsea bass      =5 stars\nservice         =2 stars. would it kill them to smile?\n\nget over yourselfs and be nice.  i bet i have eaten at this location at least a dozen times this year and i can't remember any server saying a simple thank you for dinning with us from any of my servers.  \n\nand it is just this location... coral gables, aventura, palm beach, 23rd & 5th in nyc, hackensack ... all offer great service so let's get it together scottsdale!!! 
"
137462,"question : how is the service? 
 answer : fine 
 context : my 8 yr old daughter really wanted to eat at rainforest after passing by it dozens of times during our many trips to vegas. we were seated right away but it took 10 minutes for our waiter to notice we were there. he was very nice. lance, i think. \n\nthe prices are pretty high. kids meals are $10 each. yikes. my daughter ordered popcorn shrimp and fries that were pretty decent. i ordered the quesadilla appetizer (because i refuse to pay $16 to $19 for pasta or a burger). it was pretty good but i would have liked the salsa or part of it to be a little spicier. \n\noh, and another lv restaurant with $4 sodas.  also, my feet literally stuck to the floor under my table. yuck. my daughter really enjoyed looking around at all the animals and thought the thunderstorm was pretty cool. \n\noverall, not a bad experience. i don't think i'll go back, but i won't totally count it out. 
"
504851,"question : how is the service? 
 answer : excellent 
 context : this place is great! my goto boba place in town. very reasonably priced boba. also i highly recommend you try their food. i have had the duck wraps and the egg and tomato ramen and both were really delicious. i don't know why their food isn't mentioned more cause its very very good. way underrated in my opinion. oh and everything is made from fresh ingredients. can't beat that. highly recommended! 
"
307442,"question : how is the service? 
 answer : fine 
 context : i came here around 3 or 4am (don't remember) so my review might not be the best, but i'll give it a shot. it was pretty empty when we came and the had a limited menu in the middle of the night. \n\ni ordered the filet medalions, potatoes, and scrambled eggs w/ cheese. my friend had eggs with sausage. everything was good except the filet. it came with two small pieces that were really dry and flavorless. it was still edible at 3am. \n\ni remember our waitress being nice. if you're in the harrah's late at night this place is ok. i wouldn't come here during the morning for breakfast and wait in line. 
"
136213,"question : how is the service? 
 answer : bad 
 context : my friend and i went to postrio on a recent trip to vegas.  she had been there several times before - all good experiences.  after our evening there, i would never go back.  we were seated promptly (we had a reservation), but no one came to our table for 15 minutes.  not to bring water or to tell us they'd be right with us.  finally, our server came to the table and we were able to order wine.  10 minutes later, our wine arrived.  the server sat it on the table and said \""i'll be right back to pour it\"" and went on to take drinks and checks to other tables.  the food was mediocre at best.  i had herb gnocchi with wild mushrooms, a caesar salad, and peach gallette for dessert.  my friend did seem to love her classic lasagna.  the food wasn't horrible... just nothing special.  i've eaten better at popular chain restaurants and expected more from a wolfgang puck gig.  oh - and, we were seated out in the mall part of the restaurant, which completely killed the ambiance i would like when paying postrio prices. 
"
46552,"question : how is the service? 
 answer : excellent 
 context : these guys are always great. i needed some quick setting changes done on an ecm that was flashed back to stock (2011 chevrolet silverado 1500) so i called around and everyone else told me they're booked solid for 3 weeks out. i called dyno comp and talked to the owner, richard, who said they're booked too but he would fit me in sometime during the day and to just call and give him a heads up the day before. when i went in, i was back on the road in under and hour with the settings changed like i needed. the work was done at a reasonable rate and i fully intend to return when i get a supercharger installed. 
"
312942,"question : how is the service? 
 answer : bad 
 context : over priced for what it is. a good place to have a couple drinks for happy hour 
"
472293,"question : how is the service? 
 answer : good 
 context : so i work as a merchandiser and  i dislike walmart from a consumer point of view. of course the karma gods of merchandising assigned me to a walmart account (not this one, another one). i only buy something at walmart because i was already there servicing my account but i'm not one to plan to come to shop for groceries or household needs unless it's late at night since that's all there is. \n\nwhy am i giving 4 stars to a place that i generally dislike? \n\nthis store is the only walmart to have random clearance blowouts for $1 for their clothing items.  this is the account my mother in law is assigned to and she happened to be there finishing up her account when she saw them wheel out the racks. she got 8 items for me for $8. i have to admit that the dresses are actually pretty cute! they have op clothing which is just comfortable beachy wear and grabbed me 4 of their summer dresses. she got these tanks that are pretty decent and  i can be happy to have tanks i can use for my dirty work and not ruin nicer  outfit worthy ones.really for $1 and it being wal mart i was expecting it to be a hodge podge of their leftover, terrible design ideas- old lady designs. op, susie rose, miley/max azria stuff isn't bad. i wouldn't go out of my way to shop these brands, but for hella clearance, hey, i'll take a look. \n\nso there a little walmart secret- this is the only one that announces out the $1. some of the others mark them down at the register but dont announce it. some don't do it at all. it's kinda at random though, i don't think there's a scheduled time and date it happens except it seems like it's on fridays. \n\nadded a pic of one of the $1 dresses. 
"
546491,"question : how is the service? 
 answer : awful 
 context : i worked in the petsmart pet hotel (scottsdale 101) for about a year. i wouldn't even let my parents take there dogs here. the managers yell and sometimes kick the dogs when they are blocking the door (doggy day camp), the cages are not large enough and extremely hot in the summer time, and they are never given enough water. also, if your dog is an \""individual\"", which means they don't go to doggy day camp, they aren't spayed/neutered, or just aggressive, they are usually never walked. most dogs would also defecate in his or her cage and it wouldn't be cleaned up for a whole day. i remember some parents would complain that his or her pet would go home with poop stuck there fur. if you pay for your dog to go to doggy day camp, what people don't know is if your dog(s) annoy the pet hotel worker (barking, splashing water, jumping, etc.), they will take them out and keep him or her in there cage for the rest of the day and still charge you. and that cute little paw report you get that states who your pet played with? sadly, most of it is made up. people who bring there dogs and cats in don't see this side of petsmart. i quit here because i couldn't stand how these dogs and cats were being treated. please do not take your dog here. it's not fair to him or her. my parents now take there furry children to d pet hotels in scottsdale. 
"
474538,"question : how is the service? 
 answer : bad 
 context : as far as the grocery section of this store is concerned,  it is pretty nice - seems like they might be having trouble adapting to a kroger plan-o-gram, as items are hard to find and their placement in the store doesn't always make sense.  the staff is as courteous as any i've encountered since moving here. \nnow -about the pharmacy - totally different attitudes and staff doesn't seem aware of what they are doing.  i had my prescriptions transferred from kroger in ohio - they were good until february 2015.  three of them fry's refilled and noted \""no refills\"" on the bottles; even though my doctor had approved.  they did not have one of my medications and said they had to order it.  that was okay with me.  this was on a tuesday and i was told the medication would be available on friday.  i went back on friday and the pharmacy worker told me that the order had come in but hadn't been unpacked yet.  at no time did he offer to go and get it for me.  i asked him what the cost was going to be (since i have new insurance) and he said, \""$25.00\"".  on saturday i went back to get it; and the woman pharmacy manager told me a price that was almost 10 times the one i was quoted the day before.  i pointed at the young man who had given me that price, and she said, \""how would he know?\""  i pointed out to her that he was looking in the same computer she was.  she turned to him and he looked at me and said he had never told me that...now, come  on, folks, i didn't pull that price out of thin air.\n\nto make a long story short, walgreen's now has a new customer.  go for groceries but steer clear of the pharmacy if you can...i would have been a bit appeased if someone had apologized and said it was an error - but i was offered no explanation or apology...guess the customer doesn't matter to the pharmacy techs. 
"
