id,text
593655,"question : how is the service? 
 answer : good 
 context : its pretty good food tastes very fresh and fast delivery with easy online ordering its a good price and i have leftovers 
"
356745,"question : how is the service? 
 answer : excellent 
 context : this place is good. i prefer to buy my dvds from here than to rent because i prefer to call dvds i have my own. some of the best exrentals i have bought out of here. freahy friday among others. if you want cheap dvds, cheap rental or 25 dvds per week sent to your door for just \u00a310 pop in here. 
"
591841,"question : how is the service? 
 answer : fine 
 context : this was the first time i have been able to attend the brazilian festival and i have been wanting to come now for a long time. so glad i came because i will not be returning next year.\n\nthe location is great, there's lots of space and parking available. they have the stage set up in the middle where they give great performances and have plenty of room where you are able to dance along with them if you want. they also have plenty of retail vendors and of course a small somewhat decent play area for the kids. \n\nthe food however, well i am very disappointed in that. not enough food vendors, i believe there was only about 8-10 vendors. the only vendor i recognized was texas de brazil, i did order their 3 meat sampler for $7, which of course was juicy and tender as i know their food is delicious. as for everything else, well, not impressed. i also ordered my caipirinha for $6, which was ok. \n\nall i'm saying is that for being a brazilian festival they should really have more food. the entertainment is good, the kid area can definitely improve. my suggestion, get your tickets through groupon as you get a great value to attend and it won't feel like a waste of money when you too feel disappointed. 
"
368317,"question : how is the service? 
 answer : excellent 
 context : i don't do caffeine anymore, or calories for that matter... so this is my fave place to eat yummy & healthy guilt free food!\n\nthey can make pretty much any tea you can think of- i used to love chai(but i'm off caffeine, remember?) so now i always get the vanilla rooibus tea  with soy milk & a little splenda of course.  and i love their roasted chicken salad for lunch.  something about the way they make it- i wonder what the secret ingredient is!\n\nbest part- when you get a salad or sandwich, you can add on a large tea of coffee for just $1.\n\nwhat more can you ask for? 
"
347847,"question : how is the service? 
 answer : good 
 context : this place is great. best mofungo ever --- the mound was textured with crispy, fried pieces of plantain integrated within the traditional mashed up plantain chunks. i could eat that all on its own. i ordered it with the fried pork chop, which came with the traditional gravy --- delicious. the maduros and boiled yucca were prepared just the way i like it. the garlic sauce for the yucca was potent . . . but again, that's just the way i like it. 
"
227668,"question : how is the service? 
 answer : bad 
 context : i had a hankering for thai food a couple weeks ago and found these guys on yelp.  i ordered about 40 bucks worth of various dishes... shrimp pad thai, green curry chicken, spring rolls, a thai iced tea and i think that was it.  i don't remember all that well because most of the food went into the trash.  the iced tea was about the only thing that was exceptional.  everything else was pretty much blah.  not a lot of meat, and the curry was super greasy.  the pad thai was dry and tasted like it was anything but fresh.  my quest for great thai food continues.  the one thing that surprised me is that when i went to pick up my order, their dining room was packed with lunch guests.  maybe i just ordered the wrong dishes (???) 
"
223339,"question : how is the service? 
 answer : fine 
 context : coffee and wine bar? yes please and thank you! i came in for a simple coffee and bagel one morning and found loads of seating, a refreshingly unpretentious coffee shop with interesting fliers and of course, a wine bar. if only am wine drinking were socially acceptable...\n\nprices were comparable to any other coffee place and there are multiple rooms to lounge in. while i was sipping away my cousin told me they are a new location for local produce pick up which is really neat, and their wine tasting class schedule makes me wish i lived closer. apparently all the cool kids go here - just one more reason to see and be scene at the cccc. 
"
7016,"question : how is the service? 
 answer : bad 
 context : we decided on blue restaurant for charlotte restaurant week as i had heard from several friends and colleagues how excellent the food was.  i have to say, the best part was the complimentary valet parking!  we arrived on a saturday night at 7pm, thinking the restaurant would be packed, only to find it about a quarter full.  did we go to the right place?  from what i had heard, i expected there to be a line out the door like there was both times we went to chima for past restaurant weeks.  it's a nice looking place, very open yet cozy, and it has a great bar area.  the server, john, was great and took good care of us, so no complaints there.  it was the food that was lackluster, and for the money, i wish we had gone elsewhere.  the bread was fresh and a good start (2 kinds, and a spread with olives as well as an oil and balsamic vinaigrette to wet it down). the fattouch salads were good, though i question the use of iceberg lettuce for presentation as it looked like a low end salad with some red peppers, olives and a nasty tomato thrown in.  my partner had a flat iron steak which he ordered medium well and got medium rare.  the first few bites were good, but it toughened as it cooled, and he had some difficulty cutting it as well as the asian broccoli (which he gave up on).  being a vegan, i wasn't sure i would find anything to eat, but i did see a mushroom bolognese pasta dish that i ended up ordering.  it had a great taste, but the homemade pasta was a bit al dente and stuck together.  more like the wide rice noodles in some asian dishes.  still, i enjoyed mine.  no vegan desert option for me (fresh fruit option, please?), but my partner ordered the chocolate cake and said it was good but very rich.  it all seemed to disappear, though, so that says something!  overall, a decent dining experience, if we were spending maybe $40-50 max, tip included.  $30 each plus 2 iced teas ($6.98) and tip came to just under $90.  at least i felt like i got my one's worth with the valet at $5 for a tip, it saved me $1 off parking myself and then walking a block!  still, i'm not sure we will be back anytime soon.  with all the great dining our city has, i think there are better choices for the money...ilios noche comes to mind for great atmosphere, service and menu selection at about $20-25 less, and then we could still catch a movie! 
"
9641,"question : how is the service? 
 answer : excellent 
 context : this is a perfectly awesome sports bar.\n\nyou can go there for any big game for any sport, and they will have it on one of their many screens with sound!!  they even have a roll-down projection screen towards the rear of the bar that shows the big games as well.\n\ni recently went to picassos one week night, and ordered a beer and an order of a dozen cajun garlic wings w/ranch.  this is a tasty sauce i've had many times so i knew what i was given.  the wings were brought to me pipping hot and the ranch was thick and cold.  there's nothing i despise more than a warm, runny ranch.  the wings were cooked with the perfect amount of crispiness but were not overcooked by any means.  \n\nmy only complaint with the wings is that they are not charred.  i'm sorry to say, but if you're not throwing your wings over an open-flame and charring them at this point then you're simply behind the times.  plenty of establishments such as fanz, hickory tavern and mac's throw their wings over a grill before serving them.\n\nif your looking for a chill and relaxing weekday evening to watch your favorite team, picassos is the perfect place.  on football sundays, picasso's university is nothing short of perfectly organized mayhem.  fans often arrived at 11am-11:30am even though their game doesn't kick-off until 1pm!  furthermore, you are very likely to see a skirmish or a squabble as sunday day turns into sunday evening and patrons start to get that liquor courage. \n\nbefore i close, i want to make an important distinction in my rating.  i give picasso's sports cafe as a whole  5-stars.  the staff is always friendly, prompt and efficient.  however, i am not giving their cajun garlic wings 5-stars!  though their wings are good, there are not \""5-star\"" worthy.  on a scale of 1-10, i'd give them a 7.\n\nat its soul, this is a classic, american sports-bar.  good food, done right. 
"
8918,"question : how is the service? 
 answer : awful 
 context : staff is friendly enough..drs are quick and dont really listen or ask any questions... ive changed drs since my last visit and am very happy. i had an appt that i had rescheduled here and they keep sending and will not stop sending a letter asking me to pay for a missed visit when i called to cancel a week before. found a way better dr...little better to drive but at least i feel like im getting the customer service i deserve... 
"
303420,"question : how is the service? 
 answer : bad 
 context : i like their chicken biryani. that's the only + thing. their shahi paneer didn't have any salt in it. last time when i visited this place during dinner, the water they served me had a hair in it. the server didn't had the courtesy of apologizing. plus i didn't find the staff to be very courteous. 
"
12497,"question : how is the service? 
 answer : bad 
 context : this store has been bought out by the people who own bombay restaurant, and is primarily an indian grocery now. i really miss euro mart. 
"
65640,"question : how is the service? 
 answer : awful 
 context : terrible service!  the only advantage of this liquor store is it's close to the strip.  i went there to buy some liquor on a friday night and after i left the store, i couldn't find my phone.  so i called my cellphone to see if it's somewhere in my car.  the phone wasn't shut off and it wasn't in my car.  so i decided to call back the liquor store.  the person said they didn't find any phone.  then i asked if i can come back and check myself.  the person said sure but insisted they didn't find my phone there.  however, when i called my phone again right after i told them i was coming back to check, it was shut off.  i don't know if it was just a coincidence or they were scared of my phone might ring when i come back to check and call it again.  and just to be fair to them, i clearly remembered talking on the phone with one of my friends before heading over to the liquor store.  so the chance that i lost my phone in the liquor store is very highly! on top of that, the liquor is ghetto as hell and doesn't have plastic cup for customers.  what kinda of a liquor store is it if it doesn't even have cups?\ndon't go there if you don't want to lose your phone ! 
"
356065,"question : how is the service? 
 answer : awful 
 context : expensive gimmick.  missleading website.  wide angle lens camera makes it look big but is smaller than my kitchen.  for $25 dollars to get in, it was a real disappointment.  we felt ripped off.  plus the free drink was absolutely aweful; it reminded me of the trash can parties we went to in college. 
"
74394,"question : how is the service? 
 answer : bad 
 context : i passed by this place several times and was curious and stopped in for lunch one day. it is a nice clean place with friendly service. i had a chicken wrap with house dressing. it was a huge wrap, but not very tasty. i ate one third of it. the baked beans and potatoes salad were not very good either. i regret not having just plain chicken or ribs. they looked and smelled good. i'm not sure that i will go back because the television was on fox news. i could never sit through that again. public places should never have televisions on stations that may offend their customers. it would have been better to have it off. 
"
14442,"question : how is the service? 
 answer : awful 
 context : zoe's is probably not a place to go if you are a vegan. actually, it's probably not a place to go if you are a t-rex either. when it comes down to it, this chain is no better than chik-fil-a in what it offers. at least with chik-fil-a i get my food quickly and a nice side of cross-cut fries.\n\nzoe's kitchen sits across the street from my florist which, when you really think about it, was a dumb move on corporate's part. both look to provide healthy food options in a market of fast food and grease. the problem is that, despite my florist's problems, it is local, more diverse, and doesn't make you feel like you are eating in an ikea showroom.\n\nthe food is just bad. my chicken sandwich was dry. drier than the mohave dry. i'm trying not to dive into other forms of hyperbole but this chicken was born and raised inside a popiel food dehydrator. the least they could do would be to provide me with some mayo to fix things up a bit.\n\nthere's another one of these over on camelback, it may or may not be better, but as far as our downtown one goes, this place will never see me or my money again. 
"
13482,"question : how is the service? 
 answer : good 
 context : margaritas were tasty but a little light on the booze.  complementary chips and salsa were better than average.  even though we didn't get any food the waiter still brought us a white chocolate with pecan mini tamale for desert at no charge.  nice touch, just for that kind gesture i'll come back to eat. 
"
606474,"question : how is the service? 
 answer : awful 
 context : the restaurant seemed nice at first appearance.  appetizer -chicken potstickers were great.  the bowl size  wasn't too big. it was $9.99 a bowl  (dinner)and make bottom less bowl  ( repeat bowls) was another 4 dollars.  not  a lot once cooked.  could have cooked a little longer as broccoli was still completely hard and not even warm.   and the initial bowl is small.  for family of 4, it was expensive  for amount of food.  i was very excited for the restaurant to open up,  but overall  disappointed.  felt like we rush thru the  entire process and  rushing us out the door.  won't go again 
"
236454,"question : how is the service? 
 answer : awful 
 context : i was in town for a national healthcare related conference hosted at caesar's palace in las vegas. i had never been to las vegas before this, nor have i ever gambled. i flew in a day early and stayed at a marriott in henderson. i spent the next day hiking to the hoover dam and some nearby mountains.\n\ni had a rental car. for a first-timer, the strip is a little daunting. after some maneuvering, i found caesar's palace. i didn't know they had free valet service and wouldn't you know it, the free parking garage is a loooong walk from the check-in desk. \n\nwhen i checked in i made a grave mistake that only someone who has never been to vegas makes. i didn't tip the registration person before i checked in. this guaranteed me the worst room available at that time. i hadn't done enough homework on the nuances of vegas. i would be paying for my initial error many times over again during my stay.\n\ni asked if there was a cart i could use to haul my week's worth of clothing and tradeshow materials to my room. i was curtly told that wasn't possible, but i could employ a staff member to do it for me. i declined. even though it was going to be an ordeal to carry all of it through the floor of the casino, i could physically handle it. i was in the roman towers. it took three trips.\n\nafter i checked in the room, i took a shower. the room itself was a nice size. i had a view of an interior courtyard rooftop. there was no door on the bathroom. there was a handset phone next to the toilet, more antiquated than quaint.\n\na small tv screen was next to one of the sinks. the bath tub was large and in-charge. \n\ni went downstairs and signed up to get a player's club. i also signed in on foursquare and was given a free buffet at lagos as a special. \n\ni told them i had never gambled before and they took their time answering my questions. you can't buy chips with a credit card, but there are atm machines all around that take plastic. you don't even need to know your pin number (you just pay a higher fee).\ni had set my limit at $100. when i withdrew it, i got a hundred dollar bill (instead of 20s). next to the atm is a machine which will turn your $100 bills into smaller denominations. \n\ni found a helpful young lady at the small concession stand near the parking lot elevator who gave me a map of the facility.\n\ni had dinner at the noodle restaurant by the lobby elevator. the d\u00e9cor is a shocking white pattern with mirrors reflecting light into your eyeballs which still maybe adjusting from the dimness of the casino floor. they had massive fish tanks filled with thousands of goldfish.\n\nthe beer that says draft on the menu is not what we in america consider a draft. it was a weak beer in a bottle and draft was the brand. the noodle dish was okay, but average isn't what i want from vegas dining, not at the price for my dinner.\n\nall night i was roused through vigorous banging on the hotel wall at random times. several thumps were hard enough to shake my bed. in the morning there was no cold water in the shower. thankfully the bathtub had a hand-held shower extension and i could bathe there. that was the only morning that the shower's cold water didn't work.\n\ni discovered my room shared a wall with the servant's elevator and work room. that is what had made the noises the night before (and every night at random times during my entire stay).\n\ni ate each morning at lagos and each time, it was excellent (except the last day). they have two lines. if you are a diamond or seven club member, there is no waiting. otherwise, come at the wrong time, and the line looks like a crowd waiting for a disney ride. i arrived early enough (8am) each day that there was no line. typically by the time i left, folks were accumulating, much more so on the weekend.\n\nthey had wonderful lox, capers and other delights. the waitstaff, almost to a fault, was exceedingly attentive. the only negative experience was when i asked to see if my friend had arrived before i did for our meal. i was told to look from the door but was discouraged from entering to see if he was indeed there.\n\non our last morning, the buffet had turned from being breakfast into being a 'brunch'. what that meant for us much greater cost and almost none of the good food we'd been enjoying all week. lox were gone, and most of the regular breakfast items were either low or out. \n\nanother friend of mine who arrived separately was incredulous that we didn't know the tip rule. he had the same level of room reserved as we did (same conference) and tipped the front desk $50 on check-in. he was given a palatial, presidential suite. \n\nyou can smoke in vegas casinos. i don't mind second hand smoke, so it didn't bother me.\n\nthe tv doesn't get many channels other than caesar/las vegas promos/asian ones. the internet is woeful and expensive, but i didn't expect anything else. i brought my sprint hotspot and was getting 4g almost everywhere.\n\nthe pool is nice, but randomly, private parties bar all but diamond/7 stars. 
"
16641,"question : how is the service? 
 answer : excellent 
 context : had a fun time at the phoenix zoo with the kids yesterday. 
"
6723,"question : how is the service? 
 answer : fine 
 context : stayed 4 nights for business. overall the hotel was ok. front desk staff indicated our room was a \""suite\"" with two double beds, despite requesting a king.the room was clean, but small things like chipped lamps, missing paint, small hole in the drapes and an unsuccessful attempt to cover a mark on the wall was disappointing. the ac would make a big \""clank\"" when it cycled on. \n\nstaff is very, very friendly, pool was nice and the location is great-across from a ton of restaurants. the beds were comfortable. unfortunately the rest of the room wasn't much to call home about. 
"
321796,"question : how is the service? 
 answer : good 
 context : so i stayed at encore last year for ces and the place had just opened. didn't have a great experience. they lost my luggage the first night when i left it with the bell boy, checking out was a nightmare, ordering food and having basic things in the room (like a pen) proved too difficult... but i must say they redeemed themselves this year.\ni stayed in the tower suites this time around for ces and would highly recommend it. the suite is huge... 2 bathrooms, a massage room, living room, bedroom... way more space than i needed. the staff were very sweet, the concierge was great with reservations and checking out was very easy. the separate entrance is key if you don;t have a limo because it makes getting a cab much easier (and you avoid the ludicrous lines that exist at the main casino entrance) and check out is much faster. \nthe gym fee is a little ridiculous but that's just standard vegas so it's not specific to wynn/encore.  \nlast thing -  one day the maid threw out bags that i had left in the middle of my bathroom... she thought they were trash. except they contained the shoe bags and receipts from several pairs of beautiful new shoes i had bought. she threw them out by accident. obviously i was pissed... but they were very professional dealing with it and went back the store and sent up 5 sets of louboutin and sergio rossi covers after they realized what had happened (and who am i kidding... i wasn't going to return the things :) throwing out the bags - not cool - but the way they dealt with it was very professional and very much appreciated. \noverall, i like encore more than wynn and it is definitely one of my go to hotels when i go to vegas. 
"
318032,"question : how is the service? 
 answer : awful 
 context : below are some reasons to patronize this pig sty:\nif you're a tourist..go there\nif you like bad wine..go there\nif you have no class..go there\nif you like rude service..go there\nif you like wasting time..go there\nif you like wasting money..go there\nif you have no savoir faire..go there\nif there's a gun at your head..go there\nif you want to get rid of a date..go there\nif you like imitation italian food..go there\nif you like crap served with a smile..go there\nif you like crap served without a smile read more \u00bb ..go there\nif you like crap served with weak drinks..go there\nif you like crap served dry and tasteless..go there\nif you don't want to impress your dinner guests..go there\nif you want crap surrounded by all your empty dishes..go there\nif you've been locked in a cellar and starved for years..go there\nif you've always wanted to write a very negative review..go there\nif you want to know the kind of slop the hoi polloi rave about..go there\nif you're the unimaginative i love meat and potatoes slurper..go there 
"
298700,"question : how is the service? 
 answer : fine 
 context : if you go in for theme restaurants,this one is tops. a neat place to take people--if you can,ask to sit inside one of the boats!  kids love this place.but be forewarned-if you are having a nice lunch or dinner in one of the 'boats',you may get some uninvited company in the form of rambunctious children who don't belong to you wanting to play on it(we did!!) -but that's more about the parents of said children.\nthis is definitely a fun place-nice bar,and a store attached when you are done eating or waiting to do so. overall, i think the drinks are good,the food is fine,-it's good,just not great. the nachos are huge,as in tall. i've had better food-it's a bit more hype than substance in some ways. the wait staff seems to be very friendly. 
"
306553,"question : how is the service? 
 answer : awful 
 context : it was my first time boarding my dogs of 6yrs. i was very nervous and saw that they have great reviews but i was unsure. the staff seemed very pleasant.  i came to drop my dogs off and asked to see where they would be kept. i was met with a  bit of hesitation despite it being an option.. they took me back through the \""bahamas' room which they said to put them in, i was very uncomfortable walking through, dogs looked dirty and were going crazy. it had the feel and appeal of a humane society. they thankfully took me through to a quieter room \""maui\"" and put them in a kennel run, that was indoor/outdoor. i left them their dog pillow and uncomfortably left.\n  \nwhen i returned to pick them up, the lady called in back and requested them picked up from bahama's! i hope not!  when my dogs came out they were dirty and smelled horrible. the dog pillow was filthy and stunk i almost wanted to throw it in the dumpster (i wish i had during the car ride ). when i put them in the car,  my boyfriend and i gagged automatically. we had to pull over because the smell was so bad i thought i was going to puke.  :(  i washed the dogs and the pillow cover asap, but it took some scrubbing to get the grime off. \n\ni do not know what went on but i am horrified by this.  i look back on the reviews and they are mostly about the veterinary side. my  mistake!\ni will never take them here, and i would not recommend! 
"
600105,"question : how is the service? 
 answer : bad 
 context : i usually order from another place but they don't deliever to my work place. i gave chop wok a try after a suggestion from a fellow employee.  i ordered 2 shrimp dishes.  both i felt were disappointing and for what i payed i was expecting more.\ni got mostly a box full of veggies smothered in gravy  with 4 shrimp,  and a carton of overcooked noodles 3 shrimp and about 50 watercrests. ( not that i dont like them it's just it was almost all there was in the box with the noodles. )\n\ni think from now on ill stick to my local place instead and bring their food with me to work. 
"
85891,"question : how is the service? 
 answer : excellent 
 context : i've made several trips to indonesia over the years and this is the first place in the states that serves food comparable to the fare i had there..  the food at bandung is excellent and the service is first rate. regrettably, i find myself in madison only two or three times a year.  otherwise, i'd be a very regular customer. 
"
79587,"question : how is the service? 
 answer : good 
 context : went for lunch last week\nservice was good\nfood was good\n\ni had a reuben sandwich\nfriend had fish and chips\n\nreuben was very tasty with good potato salad\nfish and chips had a slab of fish!!!\n\nwe will be back 
"
314472,"question : how is the service? 
 answer : bad 
 context : wanted some of those huge souvenir cups everyone was carrying around. specifically the eiffel tower one since it was different than the boring rest. got a non-alcoholic strawberry frozen drink thingy. it was good but couldn't finish it. was it 11 or 13 dollars? i forgot. the price isn't too bad. service sucked asss. 
"
309057,"question : how is the service? 
 answer : fine 
 context : my best friend has been raving about the $28 ounce of kobe from cut and how great it was (his gf didn't let him eat it after she tried it) and so i've wanting to try cut for a while.  i'm not a big fan of steak houses but thought cut would be different.  for the record, i didn't order the $28 an ounce kobe, i did order a dry aged new york sirloin.  it was a big piece of meat and that's what it was.  it was dry, flavorless, and very average.  i just wasn't impressed.  the wasabi-yuzu sauce was a nice compliment for the steak since it gave it some flavor.   for appetizer, i had heirloom tomato salad which i again thought was very average.  the salad was $21 and the steak was $59 and i don't think it was worth it.  for that same price, i could have ate somewhere else and probably had a tasting menu of some sort.  there wasn't anything spectacular about the meal, it just felt like over priced steak and salad.  \n\nthe service was relatively good, they were attentive and courteous.  the decor was somewhat depressing.  perhaps they were going for the dim lighting of a steakhouse which is fine but i felt it didn't go well with the chairs and tables.\n\nthere were three of us and the bill was $336.  we had some alcohol and also a souffle for dessert which was so so.  my best friend has said that he and i will go to cut together next time i visit him.  i think i'll have to find another restaurant to try instead. 
"
